,Date,FORECASTDEMAND,TEMPERATURE,TOTALDEMAND,Day of Week,Month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
523,2011-06-08,10080.94578078078,9.484234234234235,10106.344057807808,Wednesday,Jun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
524,2011-06-09,10176.772864114115,9.865052552552553,10115.034346846847,Thursday,Jun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,2011-06-10,10079.961092342342,10.011636636636636,10036.388367117117,Friday,Jun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
526,2011-06-11,9256.747458708709,12.130518018018018,9361.807916666667,Saturday,Jun,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
527,2011-06-12,8818.261584084084,13.742342342342342,8988.727424924924,Sunday,Jun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
528,2011-06-13,8907.908141891892,14.116779279279278,8950.091261261261,Monday,Jun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,2011-06-14,9613.707762762762,15.626801801801802,9674.591809309308,Tuesday,Jun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
530,2011-06-15,9708.440863363363,15.877402402402403,9638.194496996997,Wednesday,Jun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
531,2011-06-16,9812.980304054054,13.284046546546545,9563.313003003002,Thursday,Jun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
532,2011-06-17,9674.553986486486,11.364414414414414,9551.837939189189,Friday,Jun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
533,2011-06-18,9105.541422672673,12.406118618618619,9008.578171921921,Saturday,Jun,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,2011-06-19,8794.213292042043,10.280968468468469,8735.472248498498,Sunday,Jun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535,2011-06-20,9592.018917023763,10.809933774834436,9388.820833657966,Monday,Jun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,2011-06-21,9643.287421171171,12.883783783783784,9739.316966966966,Tuesday,Jun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,2011-06-22,9878.312781531531,10.684572072072072,9906.463081831831,Wednesday,Jun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,2011-06-23,9817.45105855856,12.19343093093093,9641.485746996997,Thursday,Jun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,2011-06-24,9800.242702702702,8.853415915915916,9674.450337837838,Friday,Jun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
540,2011-06-25,9204.233303303303,9.638063063063063,9135.364316816816,Saturday,Jun,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
541,2011-06-26,8783.980882132133,9.091328828828829,8800.219298048049,Sunday,Jun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,2011-06-27,9610.29597972973,8.904016516516517,9629.051828078078,Monday,Jun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
543,2011-06-28,9848.33387012012,11.770945945945945,9841.082225975977,Tuesday,Jun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,2011-06-29,9815.374057807807,13.294256756756758,9642.677976726727,Wednesday,Jun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,2011-06-30,9716.614778528528,13.032207207207207,9554.153956456457,Thursday,Jun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,2011-07-01,9663.71171921922,13.139264264264265,9557.741764264263,Friday,Jul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2011-07-02,9091.496152402402,12.72301051051051,8810.962774024025,Saturday,Jul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2011-07-03,8681.363355855856,12.482807807807808,8455.516816816817,Sunday,Jul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2011-07-04,9410.656599236641,15.730992366412213,8958.899851145037,Monday,Jul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2011-07-05,9731.445161411411,13.023611111111112,9383.25201951952,Tuesday,Jul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2011-07-06,9642.739016516516,12.440953453453453,9357.663836336336,Wednesday,Jul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2011-07-07,9599.421557807807,12.665840840840842,9453.831362612613,Thursday,Jul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2011-07-08,9645.744924924926,8.80487987987988,9731.741017267268,Friday,Jul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2011-07-09,9360.287503753754,10.119782282282282,9286.371655405404,Saturday,Jul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2011-07-10,9093.53618993994,9.580743243243242,9057.253828828829,Sunday,Jul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2011-07-11,9856.660457957958,10.884234234234233,9644.901253753755,Monday,Jul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2011-07-12,9896.661963213213,10.470307807807808,9836.28832957958,Tuesday,Jul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2011-07-13,9938.450964714715,10.764226726726728,10160.903164414414,Wednesday,Jul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2011-07-14,10042.898160660661,10.134722222222223,10062.387916666667,Thursday,Jul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2011-07-15,10007.369151651652,8.975638138138137,10205.894778528529,Friday,Jul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2011-07-16,9434.809264264264,11.20518018018018,9371.704406906907,Saturday,Jul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2011-07-17,8989.199684684685,11.500150150150152,8933.254087837839,Sunday,Jul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2011-07-18,9764.461602852853,11.854091591591592,9513.531032282282,Monday,Jul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2011-07-19,10092.09683933934,9.41448948948949,10276.523393393394,Tuesday,Jul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2011-07-20,9940.067556306305,13.73581081081081,9914.246208708708,Wednesday,Jul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2011-07-21,10140.122222222222,11.580480480480482,10154.942627627628,Thursday,Jul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2011-07-22,10000.000097597598,11.456981981981983,10014.285773273274,Friday,Jul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2011-07-23,9349.351711711712,10.72623873873874,9490.941745495495,Saturday,Jul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,2011-07-24,9206.300724474475,9.66891891891892,9329.634846096096,Sunday,Jul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2011-07-25,9910.136539039038,10.364977477477478,9748.761043543544,Monday,Jul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
571,2011-07-26,9966.853442192192,10.026876876876877,9778.239346846847,Tuesday,Jul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2011-07-27,9986.797916666666,9.859496996996997,9841.04603978979,Wednesday,Jul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,2011-07-28,9771.169433183184,10.508333333333333,9680.875807057057,Thursday,Jul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2011-07-29,9628.175131238448,9.80007393715342,9621.312946395563,Friday,Jul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2011-07-30,9008.848265765766,10.126614114114114,9007.200855855855,Saturday,Jul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2011-07-31,8734.507815315315,10.649024024024024,8679.98510885886,Sunday,Jul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2011-08-01,9358.122905405406,12.415578078078077,9194.160882132132,Monday,Aug,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2011-08-02,9291.908637387387,11.953528528528528,9229.48503003003,Tuesday,Aug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2011-08-03,9175.200810810811,13.681043543543545,9056.975221471472,Wednesday,Aug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2011-08-04,9100.534677177176,14.992830330330332,8936.665247747747,Thursday,Aug,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2011-08-05,8865.845086336336,14.315953453453453,8806.751629129129,Friday,Aug,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2011-08-06,8297.635262762762,14.19801051051051,8263.00123873874,Saturday,Aug,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2011-08-07,8255.393855105105,14.425525525525526,8240.891516516516,Sunday,Aug,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,2011-08-08,9673.264542042041,11.328153153153153,9191.538003003003,Monday,Aug,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2011-08-09,9641.827961711711,9.279579579579579,9657.10903903904,Tuesday,Aug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2011-08-10,9652.01332957958,9.664451951951952,9597.061692942943,Wednesday,Aug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2011-08-11,9628.824084084084,9.612087087087087,9626.531204954954,Thursday,Aug,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2011-08-12,9433.91415915916,12.032094594594595,9397.82707957958,Friday,Aug,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2011-08-13,8939.211696696697,11.322897897897898,8819.868374624626,Saturday,Aug,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2011-08-14,8628.942023273274,12.151088588588589,8561.56653903904,Sunday,Aug,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2011-08-15,9342.443370870871,11.876764264264265,9237.828194444444,Monday,Aug,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2011-08-16,9464.080101351352,12.014451951951951,9203.521737987989,Tuesday,Aug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,2011-08-17,9453.10106981982,12.371771771771773,9421.488956456456,Wednesday,Aug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2011-08-18,9310.060983483483,13.244894894894895,9231.770641891892,Thursday,Aug,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2011-08-19,9458.326816816818,11.859496996996997,9594.95787912913,Friday,Aug,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2011-08-20,8957.478532282283,15.077477477477478,8658.958678678679,Saturday,Aug,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2011-08-21,8564.638877627627,14.381794294294293,8444.270694444444,Sunday,Aug,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2011-08-22,9249.247372372372,13.539714714714716,9133.879095345346,Monday,Aug,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2011-08-23,9336.055191441443,12.298836336336336,9146.619767267266,Tuesday,Aug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2011-08-24,9213.130724474475,12.541929429429429,8988.833712462461,Wednesday,Aug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2011-08-25,9028.925852102102,12.771058558558558,8792.199069069069,Thursday,Aug,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,2011-08-26,8867.119654654654,13.170833333333333,8767.99487987988,Friday,Aug,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2011-08-27,8465.595033783784,13.323573573573574,8463.823870120119,Saturday,Aug,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2011-08-28,8220.496722972974,14.294294294294295,8047.700236486487,Sunday,Aug,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2011-08-29,8770.937845345346,13.900075075075076,8724.855822072072,Monday,Aug,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,2011-08-30,9131.852563813814,14.232207207207207,9033.447894144145,Tuesday,Aug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2011-08-31,9001.734076576577,14.182507507507506,8875.301002252252,Wednesday,Aug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2011-09-01,9019.268618618618,15.197222222222223,8745.767931681681,Thursday,Sep,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,2011-09-02,8959.179384384384,12.975825825825826,8752.512856606607,Friday,Sep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
610,2011-09-03,8375.79429804805,13.27635135135135,8169.692331081082,Saturday,Sep,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,2011-09-04,7953.451636636637,14.11265015015015,7785.408445945946,Sunday,Sep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,2011-09-05,8772.128119369369,16.31858108108108,8526.3768506006,Monday,Sep,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,2011-09-06,8677.984695945946,18.24301801801802,8582.757927927929,Tuesday,Sep,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,2011-09-07,8797.604733483484,14.347447447447447,8624.792240990992,Wednesday,Sep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,2011-09-08,8821.856283783784,14.37180930930931,8813.402034534534,Thursday,Sep,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
616,2011-09-09,9100.068412162162,11.807995495495495,9124.151798048048,Friday,Sep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
617,2011-09-10,8754.519737237237,11.74894894894895,8620.1356006006,Saturday,Sep,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618,2011-09-11,8284.739624624624,13.241141141141142,8221.429665915915,Sunday,Sep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
619,2011-09-12,9099.057102102102,11.905067567567567,8916.641662912913,Monday,Sep,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620,2011-09-13,8906.80230855856,13.24876126126126,8858.836223723723,Tuesday,Sep,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
621,2011-09-14,8692.932357357358,15.253903903903904,8622.323907657657,Wednesday,Sep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622,2011-09-15,8692.194125375374,15.800675675675675,8502.953314564564,Thursday,Sep,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
623,2011-09-16,8460.516381381382,14.784722222222221,8412.387357357358,Friday,Sep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
624,2011-09-17,7911.003911411412,15.920007507507508,7784.053216966967,Saturday,Sep,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
625,2011-09-18,7687.6765503003,16.7850975975976,7496.570957207207,Sunday,Sep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
626,2011-09-19,8557.892834084085,17.54102852852853,8278.404211711711,Monday,Sep,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,2011-09-20,8471.113896396397,18.785698198198197,8333.515713213214,Tuesday,Sep,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
628,2011-09-21,8443.326257507508,13.905855855855854,8365.718089339338,Wednesday,Sep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629,2011-09-22,8430.69894894895,14.941291291291291,8437.196328828828,Thursday,Sep,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
630,2011-09-23,8499.827090840841,17.453716216216215,8275.129177927927,Friday,Sep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
631,2011-09-24,7988.407353603604,14.921321321321322,7805.460259009009,Saturday,Sep,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
632,2011-09-25,7915.976313813813,13.980743243243243,7899.818164414414,Sunday,Sep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
633,2011-09-26,8439.183671171171,14.596884384384383,8379.50745870871,Monday,Sep,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
634,2011-09-27,8542.722394894896,14.5993993993994,8440.694917417419,Tuesday,Sep,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,2011-09-28,8429.315033783783,14.043130630630632,8579.751287537538,Wednesday,Sep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,2011-09-29,8452.011407657657,16.07834084084084,8483.446850600601,Thursday,Sep,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,2011-09-30,8398.01385135135,14.557657657657657,8310.89402027027,Friday,Sep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,2011-10-01,8029.227886636637,13.156831831831832,8002.413659909909,Saturday,Oct,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
639,2011-10-02,7714.485270270271,13.666103603603604,7883.732165915915,Sunday,Oct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
